imdb_id,title,rating,link,votes,genre,cast,runtime,type,netflix,plot,keywords,release,year,poster,youtube
tt1951261,The Hangover Part III,5.8,https://www.imdb.com/title/tt1951261,297975,"Comedy, Crime","['Bradley Cooper', 'Ed Helms', 'Zach Galifianakis', 'Justin Bartha']",100,Movie,None,"When one of their own is kidnapped by an angry gangster, the Wolf Pack must track down Mr. Chow, who has escaped from prison and is on the run.","heart-attack, giraffe, breast-implant, prostitute, karaoke-bar, husband-wife-relationship, male-full-frontal-nudity, f-word, male-frontal-nudity, 2010s, man-wears-eyeglasses, man-tied-up, hood-over-head, black-comedy, dark-comedy",23 May 2013,2013,https://m.media-amazon.com/images/M/MV5BMTA0NjE1MzMzODheQTJeQWpwZ15BbWU3MDY4MTQ3Mzk@._V1_SX300.jpg,None
tt0190590,"O Brother, Where Art Thou?",7.7,https://www.imdb.com/title/tt0190590,294472,"Adventure, Comedy, Crime","['George Clooney', 'John Turturro', 'Tim Blake Nelson']",107,Movie,None,"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them.","greek-mythology, slapstick-comedy, odysseus, neo-screwball-comedy, convict, escape, chain-gang, mississippi, escaped-convict, great-depression, based-on-novel, sirens, year-1937, eyepatch, pickaxe",02 Feb 2001,2000,https://m.media-amazon.com/images/M/MV5BMjZkOTdmMWItOTkyNy00MDdjLTlhNTQtYzU3MzdhZjA0ZDEyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,None
tt0103776,Batman Returns,7.0,https://www.imdb.com/title/tt0103776,279369,"Action, Crime, Fantasy","['Michael Keaton', 'Danny DeVito', 'Michelle Pfeiffer', 'Christopher Walken']",126,Movie,None,"While Batman deals with a deformed man calling himself the Penguin wreaking havoc across Gotham with the help of a cruel businessman, a female employee of the latter becomes the Catwoman with her own vendetta.","penguin, dc-comics, superhero, mask, revenge, sewer, child-kidnapping, child-abandonment, deformed, bruce-wayne-character, batman-character, selina-kyle-character, alfred-pennyworth-character, catwoman-character, james-gordon-character",19 Jun 1992,1992,https://m.media-amazon.com/images/M/MV5BOGZmYzVkMmItM2NiOS00MDI3LWI4ZWQtMTg0YWZkODRkMmViXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_SX300.jpg,None
tt1386588,The Other Guys,6.6,https://www.imdb.com/title/tt1386588,248551,"Action, Comedy, Crime","['Will Ferrell', 'Mark Wahlberg', 'Derek Jeter']",107,Movie,None,"Two mismatched New York City detectives seize an opportunity to step up like the city's top cops, whom they idolize, only things don't quite go as planned.","police, detective, buddy, buddy-movie, new-york-police, new-york-city, revolver, starts-with-narration, surprise-after-end-credits, cameo, buddy-comedy, scene-after-end-credits, original-story, buddy-cop, new-york",06 Aug 2010,2010,https://m.media-amazon.com/images/M/MV5BMDlhZDQ5NDUtNDcwMi00MTQ5LTk1Y2UtYjNmMjgzNzNhNzU3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,None
tt1931533,Seven Psychopaths,7.2,https://www.imdb.com/title/tt1931533,245546,"Comedy, Crime","['Michael Pitt', 'Michael Stuhlbarg', 'Sam Rockwell', 'Colin Farrell']",110,Movie,None,"A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.","gangster, shih-tzu, screenwriter, black-woman-murders-a-white-man, shot-in-the-belly, female-frontal-nudity, misfiring-gun, basset-hound, setting-oneself-on-fire, jack-of-diamonds, dognapping, hollywood-california, impersonating-a-priest, murder-of-a-black-woman, knocking-on-a-door",12 Oct 2012,2012,https://m.media-amazon.com/images/M/MV5BMTgwMzUxMjc0M15BMl5BanBnXkFtZTcwMzQ2MjYyOA@@._V1_SX300.jpg,None
tt0221027,Blow,7.6,https://www.imdb.com/title/tt0221027,245282,"Biography, Crime, Drama","['Johnny Depp', 'Penélope Cruz', 'Franka Potente']",124,Movie,None,"The story of how George Jung, along with the Medellín Cartel headed by Pablo Escobar, established the American cocaine market in the 1970s in the United States.","drug-abuse, nosebleed, police-officer, drug-cartel, united-states, cocaine, marijuana, wedding, tragic-event, theft, southern-california, puerto-vallarta-mexico, private-plane, miami-florida, medellin-colombia",06 Apr 2001,2001,https://m.media-amazon.com/images/M/MV5BYjg5ZDkzZWEtZDQ2ZC00Y2ViLThhMzYtMmIxZDYzYTY2Y2Y2XkEyXkFqcGdeQXVyODAwMTU1MTE@._V1_SX300.jpg,None
tt0070735,The Sting,8.3,https://www.imdb.com/title/tt0070735,246791,"Comedy, Crime, Drama","['Paul Newman', 'Robert Redford', 'Robert Shaw']",129,Movie,None,"Two grifters team up to pull off the ultimate con.","con, con-man, illegal-activity, playing-golf, con-artist, caper, sting-operation, gangster, burlesque-dancer, violence, woman-shot-in-the-forehead, poker-player, waitress, stripper, off-track-betting",25 Dec 1973,1973,https://m.media-amazon.com/images/M/MV5BNGU3NjQ4YTMtZGJjOS00YTQ3LThmNmItMTI5MDE2ODI3NzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,None
tt0093409,Lethal Weapon,7.6,https://www.imdb.com/title/tt0093409,241264,"Action, Crime, Thriller","['Mel Gibson', 'Danny Glover', 'Gary Busey', 'Mitchell Ryan']",109,Movie,None,"Two newly paired cops who are complete opposites must put aside their differences in order to catch a gang of drug smugglers.","police, police-officer, police-partner, female-nudity, male-nudity, kidnapping-of-daughter, buddy-movie, begins-with-death, explosion, suicidal, breasts, police-protagonist, electrical-torture, action-hero, kidnapping",06 Mar 1987,1987,https://m.media-amazon.com/images/M/MV5BZTllNWNlZjctMWQwMS00ZDc3LTg5ZjMtNzhmNzhjMmVhYTFlXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg,None
tt0479884,Crank,6.9,https://www.imdb.com/title/tt0479884,237971,"Action, Crime, Thriller","['Jason Statham', 'Amy Smart', 'Jose Pablo Cantillo', 'Efren Ramirez']",88,Movie,None,"Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.","heart, poison, outdoor-sex, cult-film, heart-rate, violence, urban-setting, assassin, revenge, public-sex, public-nudity, female-female-kiss, lesbian-kiss, oral-sex, sexual-attraction",01 Sep 2006,2006,https://m.media-amazon.com/images/M/MV5BMjg0NjAxNDY4MV5BMl5BanBnXkFtZTcwODA5MjMzMw@@._V1_SX300.jpg,None
tt0396171,Perfume: The Story of a Murderer,7.5,https://www.imdb.com/title/tt0396171,238050,"Crime, Drama, Fantasy","['Ben Whishaw', 'Francesc Albiol', 'Gonzalo Cunill', 'Rachel Hurd-Wood']",147,Movie,None,"Jean-Baptiste Grenouille, born with a superior olfactory sense, creates the world's finest perfume. His work, however, takes a dark turn as he searches for the ultimate scent.","18th-century, smell, scent, perfume, sense-of-smell, perfumer, obsession, secret-formula, master-apprentice-relationship, dreaming, sex-scene, nudity, orgy, female-nudity, breasts",05 Jan 2007,2006,https://m.media-amazon.com/images/M/MV5BMTg2Mzk2NjkzNl5BMl5BanBnXkFtZTYwMzIzOTc2._V1_SX300.jpg,None
tt1032755,RocknRolla,7.3,https://www.imdb.com/title/tt1032755,239961,"Action, Crime, Thriller","['Gerard Butler', 'Tom Wilkinson', 'Thandiwe Newton', 'Mark Strong']",114,Movie,None,"When a Russian mobster orchestrates a crooked land deal, millions of dollars are up for grabs, drawing in the entire London underworld into a feeding frenzy at a time when the old criminal regime is losing turf to a wealthy foreign mob.","gangster, homosexual, robbery, corruption, painting, face-slap, voice-over-narration, london-england, homosexuality, organized-crime, crime-boss, theft, faked-death, coming-out, chase",31 Oct 2008,2008,https://m.media-amazon.com/images/M/MV5BMTQ0NTk5Mzk2OV5BMl5BanBnXkFtZTcwMDE3NTE4MQ@@._V1_SX300.jpg,None
tt0072890,Dog Day Afternoon,8.0,https://www.imdb.com/title/tt0072890,241103,"Biography, Crime, Drama","['Al Pacino', 'John Cazale', 'Penelope Allen']",125,Movie,None,"Three amateur bank robbers plan to hold up a bank. A nice simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does","heist, shot-in-the-forehead, hostage, robbery, hostage-situation, fbi-agent, airport, robbery-gone-wrong, robbery-goes-wrong, arrest, shot-in-the-head, asking-for-forgiveness, reference-to-barry-goldwater, reference-to-howard-johnson's-restaurant, telephone",25 Dec 1975,1975,https://m.media-amazon.com/images/M/MV5BODExZmE2ZWItYTIzOC00MzI1LTgyNTktMDBhNmFhY2Y4OTQ3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,None
tt0172156,Bad Boys II,6.6,https://www.imdb.com/title/tt0172156,235867,"Action, Comedy, Crime, Thriller","['Martin Lawrence', 'Will Smith', 'Jordi Mollà', 'Gabrielle Union']",147,Movie,None,"Two loose-cannon narcotics cops investigate the flow of Ecstasy into Florida from a Cuban drug cartel.","cuba, car-crash, black-comedy, car-chase, police, miami-florida, car-accident, buddy-cop, sequel, anti-hero, puerto-rico, buddy-movie, buddy-comedy, cringe-comedy, camp",18 Jul 2003,2003,https://m.media-amazon.com/images/M/MV5BZmU4NzVkZjEtZmQxMi00ZDY5LWI3ZDYtMWRmZjE5YmYwZjQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,None
tt0266543,Finding Nemo,8.1,https://www.imdb.com/title/tt0266543,971449,"Animation, Adventure, Comedy","['Albert Brooks', 'Ellen DeGeneres', 'Alexander Gould']",100,Movie,None,"After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.","pufferfish, shark, great-barrier-reef, short-term-memory-loss, protective-father, sydney-harbor-bridge, sydney-opera-house, separation-from-family, courage, sydney-australia, father-son-relationship, 3-dimensional, uvula, throat, camera-shot-from-inside-mouth",30 May 2003,2003,https://m.media-amazon.com/images/M/MV5BZTAzNWZlNmUtZDEzYi00ZjA5LWIwYjEtZGM1NWE1MjE4YWRhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,None
tt1049413,Up,8.2,https://www.imdb.com/title/tt1049413,959550,"Animation, Adventure, Comedy","['Edward Asner', 'Jordan Nagai', 'John Ratzenberger']",96,Movie,None,"78-year-old Carl Fredricksen travels to Paradise Falls in his house equipped with balloons, inadvertently taking a young stowaway.","heartfelt, balloon, talking-dog, child-in-jeopardy, south-america, old-man-young-boy-relationship, lifted-by-helium-balloon, human-dog-relationship, original-story, latin-america, helium-balloon, mailbox, older-man-young-boy-relationship, asian-boy, waterfall",29 May 2009,2009,https://m.media-amazon.com/images/M/MV5BMTk3NDE2NzI4NF5BMl5BanBnXkFtZTgwNzE1MzEyMTE@._V1_SX300.jpg,None
tt0114709,Toy Story,8.3,https://www.imdb.com/title/tt0114709,908401,"Animation, Adventure, Comedy, Family, Fantasy","['Tom Hanks', 'Tim Allen', 'Don Rickles', 'Jim Varney']",81,Movie,None,"A cowboy doll is profoundly threatened and jealous when a new spaceman figure supplants him as top toy in a boy's room.","toy, toy-comes-to-life, rivalry, cowboy, cgi-animation, claw-crane, enemies-become-friends, piggy-bank, computer-animation, dog, arcade-game, two-word-title, birthday, child's-birthday, scene-during-opening-credits",22 Nov 1995,1995,https://m.media-amazon.com/images/M/MV5BMDU2ZWJlMjktMTRhMy00ZTA5LWEzNDgtYmNmZTEwZTViZWJkXkEyXkFqcGdeQXVyNDQ2OTk4MzI@._V1_SX300.jpg,None
tt0198781,"Monsters, Inc.",8.1,https://www.imdb.com/title/tt0198781,835597,"Animation, Adventure, Comedy","['Billy Crystal', 'John Goodman', 'Mary Gibbs']",92,Movie,None,"In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think.","monster-world, monster, human-nonhuman-relationship, portal-door, scream, computer-animation, factory, original-story, mike-wazowski-character, james-p.-sullivan-character, city, paperwork, employee, tv-commercial, one-eyed-monster",02 Nov 2001,2001,https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_SX300.jpg,None
tt0435761,Toy Story 3,8.2,https://www.imdb.com/title/tt0435761,772586,"Animation, Adventure, Comedy, Family, Fantasy","['Tom Hanks', 'Tim Allen', 'Joan Cusack', 'Ned Beatty']",103,Movie,None,"The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.","toy, college, escape, day-care, evil-teddy-bear, recycling, sheriff, janitor, fashion-show, talking-toy, toy-telephone, space-explorer, barbie, toy-monkey, toy-unicorn",18 Jun 2010,2010,https://m.media-amazon.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_SX300.jpg,None
tt0892769,How to Train Your Dragon,8.1,https://www.imdb.com/title/tt0892769,681600,"Animation, Action, Adventure, Family, Fantasy","['Jay Baruchel', 'Gerard Butler', 'Craig Ferguson', 'America Ferrera']",98,Movie,https://www.netflix.com/title/70109893,"A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.","dragon, viking, village, father-son-relationship, island, ship, training, flying-dragon, sheep, warrior, combat, blacksmith, battle, friendship, flying",26 Mar 2010,2010,https://m.media-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_SX300.jpg,None
tt0317705,The Incredibles,8.0,https://www.imdb.com/title/tt0317705,669870,"Animation, Action, Adventure, Family","['Craig T. Nelson', 'Holly Hunter', 'Samuel L. Jackson', 'Jason Lee']",115,Movie,None,"A family of undercover superheroes, while trying to live the quiet suburban life, are forced into action to save the world.","superhero-family, superhero, non-comic-book-superhero, secret-identity, cgi-animation, fatherhood, strong-female-character, good-versus-evil, family-relationships, costume, the-incredibles, villain, superhuman-strength, female-superhero, masked-superhero",05 Nov 2004,2004,https://m.media-amazon.com/images/M/MV5BMTY5OTU0OTc2NV5BMl5BanBnXkFtZTcwMzU4MDcyMQ@@._V1_SX300.jpg,None
tt0126029,Shrek,7.9,https://www.imdb.com/title/tt0126029,629713,"Animation, Adventure, Comedy","['Mike Myers', 'Eddie Murphy', 'Cameron Diaz']",90,Movie,https://www.netflix.com/title/60020686,"A mean lord exiles fairytale creatures to the swamp of a grumpy ogre, who must go on a quest and rescue a princess for the lord in order to get his land back.","onion, epic, exploding-animal, arm-ripped-off, male-nudity, tearjerker, swamp, donkey, ogre, cult-film, shrek, dragon, talking-donkey, cannibalism, severed-leg",18 May 2001,2001,https://m.media-amazon.com/images/M/MV5BOGZhM2FhNTItODAzNi00YjA0LWEyN2UtNjJlYWQzYzU1MDg5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,None
tt2294629,Frozen,7.4,https://www.imdb.com/title/tt2294629,582632,"Animation, Adventure, Comedy, Family, Fantasy, Musical","['Kristen Bell', 'Idina Menzel', 'Jonathan Groff', 'Josh Gad']",102,Movie,None,"When the newly crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister Anna teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition.","magic, snowman, sister-sister-relationship, ice, snow, reindeer, queen, prince, princess, supernatural-power, ice-block, isolation, mountain, troll, coronation",27 Nov 2013,2013,https://m.media-amazon.com/images/M/MV5BMTQ1MjQwMTE5OF5BMl5BanBnXkFtZTgwNjk3MTcyMDE@._V1_SX300.jpg,None
tt0120363,Toy Story 2,7.9,https://www.imdb.com/title/tt0120363,537729,"Animation, Adventure, Comedy, Family, Fantasy","['Tom Hanks', 'Tim Allen', 'Joan Cusack', 'Kelsey Grammer']",92,Movie,None,"When Woody is stolen by a toy collector, Buzz and his friends set out on a rescue mission to save Woody before he becomes a museum toy property with his roundup gang Jessie, Prospector, and Bullseye.","toy, toy-comes-to-life, cgi-animation, 1990s, rescue, collector, prospector, dog, slinky-dog, penguin, mr-potato-head, second-part, comic-hero, chase, opening-action-scene",24 Nov 1999,1999,https://m.media-amazon.com/images/M/MV5BMWM5ZDcxMTYtNTEyNS00MDRkLWI3YTItNThmMGExMWY4NDIwXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,None
tt1323594,Despicable Me,7.6,https://www.imdb.com/title/tt1323594,509686,"Animation, Comedy, Crime, Family, Fantasy","['Steve Carell', 'Jason Segel', 'Russell Brand', 'Julie Andrews']",95,Movie,https://www.netflix.com/title/70115629,"When a criminal mastermind uses a trio of orphan girls as pawns for a grand scheme, he finds their love is profoundly changing him for the better.","girl, moon, white-picket-fence, pyramid, minion, neighbor, orphanage, criminal-mastermind, little-girl, orphan, father-daughter-relationship, blockbuster, north-korea, xeroxing-one's-butt, hate",09 Jul 2010,2010,https://m.media-amazon.com/images/M/MV5BMTY3NjY0MTQ0Nl5BMl5BanBnXkFtZTcwMzQ2MTc0Mw@@._V1_SX300.jpg,None
tt0268380,Ice Age,7.5,https://www.imdb.com/title/tt0268380,450651,"Animation, Adventure, Comedy, Family, Fantasy","['Ray Romano', 'John Leguizamo', 'Denis Leary', 'Goran Visnjic']",81,Movie,None,"The story revolves around sub-zero heroes: a woolly mammoth, a saber-toothed tiger, a sloth and a prehistoric combination of a squirrel and rat, known as Scrat.","ice-age, prehistoric-times, road-movie, first-of-series, campfire, child, saber-toothed-tiger, tribe, prehistoric-animal, saber-toothed-cat, prehistory, dodo, survival, tribal-chief, prehistoric-creature",15 Mar 2002,2002,https://m.media-amazon.com/images/M/MV5BMmYxZWY2NzgtYzJjZC00MDFmLTgxZTctMjRiYjdjY2FhODg3XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_SX300.jpg,None
tt0441773,Kung Fu Panda,7.6,https://www.imdb.com/title/tt0441773,429734,"Animation, Action, Adventure, Comedy, Family","['Jack Black', 'Dustin Hoffman', 'Angelina Jolie', 'Ian McShane']",92,Movie,None,"The Dragon Warrior has to clash against the savage Tai Lung as China's fate hangs in the balance. However, the Dragon Warrior mantle is supposedly mistaken to be bestowed upon an obese panda who is a novice in martial arts.","anthropomorphic-animal, kung-fu, china, martial-arts, giant-panda, furry, wilhelm-scream, lying, falling-from-a-tree, bow-and-arrow, computer-animation, studio-logo-segues-into-film, altered-version-of-studio-logo, animal-in-title, three-word-title",06 Jun 2008,2008,https://m.media-amazon.com/images/M/MV5BODJkZTZhMWItMDI3Yy00ZWZlLTk4NjQtOTI1ZjU5NjBjZTVjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,None
tt1772341,Wreck-It Ralph,7.7,https://www.imdb.com/title/tt1772341,388608,"Animation, Adventure, Comedy, Family, Fantasy","['John C. Reilly', 'Sarah Silverman', 'Jack McBrayer', 'Jane Lynch']",101,Movie,None,"A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives.","villain, arcade, medal, jealousy, party, betrayal, wedding, hero, prison, disguise, candy, king, racer, identity, disney",02 Nov 2012,2012,https://m.media-amazon.com/images/M/MV5BNzMxNTExOTkyMF5BMl5BanBnXkFtZTcwMzEyNDc0OA@@._V1_SX300.jpg,None
tt1217209,Brave,7.1,https://www.imdb.com/title/tt1217209,382038,"Animation, Adventure, Comedy","['Kelly Macdonald', 'Billy Connolly', 'Emma Thompson']",93,Movie,None,"Determined to make her own path in life, Princess Merida (Kelly Macdonald) defies a custom that brings chaos to her kingdom. Granted one wish, Merida must rely on her bravery and her archery skills to undo a beastly curse.","princess, mother-daughter-relationship, archery, female-warrior, rebellious-daughter, scotland, coming-of-age, female-protagonist, bear, witch, queen, wish, archer, bow-fishing, splitting-an-arrow",22 Jun 2012,2012,https://m.media-amazon.com/images/M/MV5BMzgwODk3ODA1NF5BMl5BanBnXkFtZTcwNjU3NjQ0Nw@@._V1_SX300.jpg,None
tt0351283,Madagascar,6.9,https://www.imdb.com/title/tt0351283,374740,"Animation, Adventure, Comedy, Family","['Ben Stiller', 'Chris Rock', 'David Schwimmer', 'Jada Pinkett Smith']",86,Movie,https://www.netflix.com/title/70021636,"A group of animals who have spent all their life in a New York zoo end up in the jungles of Madagascar, and must adjust to living in the wild.","zoo, lemur, jungle, escape, madagascar, zebra, penguin, lion, giraffe, cgi-film, dolphin, talking-animal, first-part, cgi-animation, daydream",27 May 2005,2005,https://m.media-amazon.com/images/M/MV5BN2I5YzFlYWEtZjRhNy00ZmQzLWJhNTktZGIwYjFjODdmNDgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,None
tt0317219,Cars,7.1,https://www.imdb.com/title/tt0317219,380993,"Animation, Comedy, Family","['Owen Wilson', 'Bonnie Hunt', 'Paul Newman']",117,Movie,None,"A hot-shot race-car named Lightning McQueen gets waylaid in Radiator Springs, where he finds the true meaning of friendship and family.","car, car-movie, route-66, truck, tow-truck, desert, arizona, stockholm-syndrome, one-word-title, car-crash, automobile-racing, sheriff, police-chase, hippie, gas-station",09 Jun 2006,2006,https://m.media-amazon.com/images/M/MV5BMTg5NzY0MzA2MV5BMl5BanBnXkFtZTYwNDc3NTc2._V1_SX300.jpg,None
tt0119698,Mononoke-hime,8.4,https://www.imdb.com/title/tt0119698,355470,"Animation, Action, Adventure","['Yôji Matsuda', 'Yuriko Ishida', 'Yûko Tanaka']",134,Movie,None,"On a journey to find the cure for a Tatarigami's curse, Ashitaka finds himself in the middle of a war between the forest gods and Tatara, a mining colony. In this quest he also meets San, the Mononoke Hime.","forest, curse, anime, princess, studio-ghibli, female-warrior, human-animal-relationship, nature-conservation, environmental-issues, cult-film, leprosy, giant-animal, talking-animal, anti-war, blood",19 Dec 1997,1997,https://m.media-amazon.com/images/M/MV5BNGIzY2IzODQtNThmMi00ZDE4LWI5YzAtNzNlZTM1ZjYyYjUyXkEyXkFqcGdeQXVyODEzNjM5OTQ@._V1_SX300.jpg,None
tt1490017,The Lego Movie,7.7,https://www.imdb.com/title/tt1490017,329389,"Animation, Action, Adventure, Comedy, Family, Fantasy","['Will Arnett', 'Elizabeth Banks', 'Craig Berry', 'Alison Brie']",100,Movie,None,"An ordinary LEGO construction worker, thought to be the prophesied as 'special', is recruited to join a quest to stop an evil tyrant from gluing the LEGO universe into eternal stasis.","lego, good-cop-bad-cop, based-on-toy, construction-worker, computer-animation, dual-personality, evil-businessman, crossover, blockbuster, musical-number, batman-character, bruce-wayne-character, wyldstyle-character, unikitty-character, unicorn",07 Feb 2014,2014,https://m.media-amazon.com/images/M/MV5BMTg4MDk1ODExN15BMl5BanBnXkFtZTgwNzIyNjg3MDE@._V1_SX300.jpg,None
tt0347149,Howl's Moving Castle,8.2,https://www.imdb.com/title/tt0347149,347354,"Animation, Adventure, Family, Fantasy","['Chieko Baishô', 'Takuya Kimura', 'Akihiro Miwa', 'Tatsuya Gashûin']",119,Movie,None,"When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.","studio-ghibli, steampunk, anime, castle, witch, based-on-novel, milliner, millinery, three-word-title, teenage-girl, demon, spell, curse, wizard, old-woman",17 Jun 2005,2004,https://m.media-amazon.com/images/M/MV5BNmM4YTFmMmItMGE3Yy00MmRkLTlmZGEtMzZlOTQzYjk3MzA2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,None
tt1453405,Monsters University,7.2,https://www.imdb.com/title/tt1453405,330359,"Animation, Adventure, Comedy, Family, Fantasy","['Billy Crystal', 'John Goodman', 'Steve Buscemi', 'Helen Mirren']",104,Movie,None,"A look at the relationship between Mike Wazowski (Billy Crystal) and James P. 'Sully' Sullivan (John Goodman) during their days at Monsters University, when they weren't necessarily the best of friends.","1980s, monster, university, fraternity, cheating, singing-in-a-car, prequel, origin-story, abominable-snowman-character, 2000s, 2010s, mike-wazowski-character, james-p.-sullivan-character, lens-flare, blockbuster",21 Jun 2013,2013,https://m.media-amazon.com/images/M/MV5BMTUyODgwMDU3M15BMl5BanBnXkFtZTcwOTM4MjcxOQ@@._V1_SX300.jpg,None
tt0462538,The Simpsons Movie,7.3,https://www.imdb.com/title/tt0462538,313781,"Animation, Adventure, Comedy","['Dan Castellaneta', 'Julie Kavner', 'Nancy Cartwright']",87,Movie,None,"After Homer pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.","the-simpsons, pig, lake, dome, adult-animation, silo, walking-on-the-ceiling, adult-humor, toxic-waste, helicopter, alaska, polar-bear, escape, grand-canyon, family-relationships",27 Jul 2007,2007,https://m.media-amazon.com/images/M/MV5BMTgxMDczMTA5N15BMl5BanBnXkFtZTcwMzk1MzMzMw@@._V1_SX300.jpg,None
tt1646971,How to Train Your Dragon 2,7.8,https://www.imdb.com/title/tt1646971,312254,"Animation, Action, Adventure","['Jay Baruchel', 'Cate Blanchett', 'Gerard Butler']",102,Movie,None,"When Hiccup and Toothless discover an ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.","dragon, viking, sequel, death-of-husband, sacrifice, rescue, self-sacrifice, death, loss-of-loved-one, death-of-father, husband-wife-relationship, mother-son-relationship, father-son-relationship, island, villain",13 Jun 2014,2014,https://m.media-amazon.com/images/M/MV5BMzMwMTAwODczN15BMl5BanBnXkFtZTgwMDk2NDA4MTE@._V1_SX300.jpg,None
tt0107688,The Nightmare Before Christmas,8.0,https://www.imdb.com/title/tt0107688,304895,"Animation, Family, Fantasy, Musical","['Danny Elfman', 'Chris Sarandon', 'Catherine O`Hara', 'William Hickey']",76,Movie,None,"Jack Skellington, king of Halloween Town, discovers Christmas Town, but his attempts to bring Christmas to his home causes confusion.","christmas, halloween, villain, scientist, gothic, mayor, stop-motion-animation, santa-claus-character, good-versus-evil, holiday, christmas-movie, jack-skellington-character, cult-classic, fantasy-world, undead",29 Oct 1993,1993,https://m.media-amazon.com/images/M/MV5BNWE4OTNiM2ItMjY4Ni00ZTViLWFiZmEtZGEyNGY2ZmNlMzIyXkEyXkFqcGdeQXVyMDU5NDcxNw@@._V1_SX300.jpg,None
tt0096283,My Neighbor Totoro,8.2,https://www.imdb.com/title/tt0096283,302322,"Animation, Family, Fantasy","['Noriko Hidaka', 'Chika Sakamoto', 'Shigesato Itoi', 'Sumi Shimamoto']",86,Movie,None,"When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby.","sister-sister-relationship, studio-ghibli, sick-mother, father-daughter-relationship, little-girl, magical-realism, forest-spirit, missing-person, rural-setting, ill-mother, spirit, grove, female-protagonist, sprite, cat-bus",13 Jul 1990,1988,https://m.media-amazon.com/images/M/MV5BYzJjMTYyMjQtZDI0My00ZjE2LTkyNGYtOTllNGQxNDMyZjE0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,None
tt0413267,Shrek the Third,6.1,https://www.imdb.com/title/tt0413267,286781,"Animation, Adventure, Comedy, Family, Fantasy","['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'Antonio Banderas']",93,Movie,None,"Reluctantly designated as the heir to the land of Far, Far Away, Shrek hatches a plan to install the rebellious Artie as the new king while Princess Fiona tries to fend off a coup d'état by the jilted Prince Charming.","far-far-away, donkey-character, fiona-character, 2000s, anthropomorphic-cat, shrek, king, puss-in-boots, prince, donkey, kingdom, fairy-tale, princess, body-swap, vomiting",18 May 2007,2007,https://m.media-amazon.com/images/M/MV5BOTgyMjc3ODk2MV5BMl5BanBnXkFtZTcwMjY0MjEzMw@@._V1_SX300.jpg,None
